Longitude,Latitude,Depth
-66.20995137103985,18.484110204513495,-8.765142
-66.2098574253391,18.484110204513495,-8.638307
-66.20976347963834,18.484110204513495,-8.528699
-66.20966953393759,18.484110204513495,-9.219325
-66.20957558823683,18.484110204513495,-9.37745
-66.20948164253609,18.484110204513495,-9.326905
-66.20938769683534,18.484110204513495,-8.901588
-66.20929375113458,18.484110204513495,-8.932749
-66.20919980543383,18.484110204513495,-10.032046
-66.20910585973307,18.484110204513495,-10.133515
-66.20901191403232,18.484110204513495,-10.1772995
-66.20891796833156,18.484110204513495,-10.386364
-66.20882402263082,18.484110204513495,-10.499528
-66.20873007693007,18.484110204513495,-10.548471
-66.20863613122931,18.484110204513495,-10.665012
-66.20854218552856,18.484110204513495,-10.9154215
-66.2084482398278,18.484110204513495,-11.026865
-66.20600565160824,18.484110204513495,-7.4748616
-66.20591170590748,18.484110204513495,-7.0717506
-66.20581776020673,18.484110204513495,-6.722761
-66.20572381450597,18.484110204513495,-7.3062286
-66.20562986880522,18.484110204513495,-7.6985326
-66.20553592310448,18.484110204513495,-7.1472664
-66.20478435749845,18.484110204513495,-6.841753
-66.2046904117977,18.484110204513495,-7.819588
-66.20384490049092,18.484110204513495,-8.533128
-66.20375095479017,18.484110204513495,-7.8716044
-66.20365700908941,18.484110204513495,-7.9421206
-66.20356306338867,18.484110204513495,-8.123861
-66.20346911768792,18.484110204513495,-7.9847817
-66.20337517198716,18.484110204513495,-7.9308715
-66.2032812262864,18.484110204513495,-7.977296
-66.21107871944888,18.48401625881274,-6.2405133
-66.21098477374812,18.48401625881274,-6.6855187
-66.21089082804737,18.48401625881274,-6.437406
-66.21079688234663,18.48401625881274,-6.165838
-66.21070293664587,18.48401625881274,-5.5552473
-66.21060899094512,18.48401625881274,-6.5821652
-66.21051504524436,18.48401625881274,-6.708944
-66.21042109954361,18.48401625881274,-6.092288
-66.21032715384285,18.48401625881274,-6.44814
-66.2102332081421,18.48401625881274,-7.102014
-66.21013926244136,18.48401625881274,-7.341317
-66.2100453167406,18.48401625881274,-7.702705
-66.20995137103985,18.48401625881274,-7.952723
-66.2098574253391,18.48401625881274,-7.235313
-66.20976347963834,18.48401625881274,-7.403732
-66.20966953393759,18.48401625881274,-9.564043
-66.20957558823683,18.48401625881274,-8.7839365
-66.20948164253609,18.48401625881274,-8.322535
-66.20938769683534,18.48401625881274,-8.384239
-66.20929375113458,18.48401625881274,-8.399119
-66.20919980543383,18.48401625881274,-9.845865
-66.20910585973307,18.48401625881274,-10.278383
-66.20901191403232,18.48401625881274,-10.226541
-66.20891796833156,18.48401625881274,-10.178249
-66.20882402263082,18.48401625881274,-10.134891
-66.20873007693007,18.48401625881274,-10.29263
-66.20863613122931,18.48401625881274,-10.568492
-66.20854218552856,18.48401625881274,-10.726579
-66.2084482398278,18.48401625881274,-10.787331
-66.20835429412705,18.48401625881274,-10.866637
-66.2082603484263,18.48401625881274,-10.981364
-66.20562986880522,18.48401625881274,-7.767205
-66.20553592310448,18.48401625881274,-6.8916354
-66.20478435749845,18.48401625881274,-6.597628
-66.2046904117977,18.48401625881274,-6.6435146
-66.20403279189243,18.48401625881274,-9.490885
-66.20384490049092,18.48401625881274,-7.3813
