,Longitude,Latitude,Depth
24868,-158.25523786389277,21.5465596586671,-36.871338
24869,-158.25514560164467,21.5465596586671,-36.309006
24870,-158.25505333939657,21.5465596586671,-35.855694
24871,-158.25496107714844,21.5465596586671,-35.393425
24872,-158.25486881490033,21.5465596586671,-34.971264
24873,-158.25477655265223,21.5465596586671,-34.66446
24874,-158.2546842904041,21.5465596586671,-34.24351
24875,-158.254592028156,21.5465596586671,-33.82395
24876,-158.2544997659079,21.5465596586671,-33.37591
24877,-158.2544075036598,21.5465596586671,-32.95914
24878,-158.25431524141166,21.5465596586671,-32.591846
24879,-158.25422297916356,21.5465596586671,-32.28069
24880,-158.25413071691545,21.5465596586671,-31.987123
24881,-158.25403845466732,21.5465596586671,-31.714434
24882,-158.25394619241922,21.5465596586671,-31.466867
24883,-158.25385393017112,21.5465596586671,-31.274046
24884,-158.253761667923,21.5465596586671,-31.111925
24885,-158.25366940567488,21.5465596586671,-30.97461
24886,-158.25357714342678,21.5465596586671,-30.821817
24887,-158.25348488117868,21.5465596586671,-30.821817
24888,-158.25339261893055,21.5465596586671,-30.652412
24889,-158.25330035668244,21.5465596586671,-30.441385
24890,-158.25320809443434,21.5465596586671,-30.261026
24891,-158.2531158321862,21.5465596586671,-30.104221
24892,-158.2530235699381,21.5465596586671,-29.840332
24893,-158.25293130769,21.5465596586671,-29.530544
24894,-158.25283904544187,21.5465596586671,-29.34335
24895,-158.25274678319377,21.5465596586671,-29.224539
24896,-158.25265452094567,21.5465596586671,-29.12778
24897,-158.25256225869754,21.5465596586671,-29.078037
24898,-158.25246999644943,21.5465596586671,-29.001104
24899,-158.25237773420133,21.5465596586671,-28.74813
24900,-158.25228547195323,21.5465596586671,-28.46542
24901,-158.2521932097051,21.5465596586671,-28.1508
24902,-158.252100947457,21.5465596586671,-27.746164
24903,-158.2520086852089,21.5465596586671,-27.3161
24904,-158.25191642296076,21.5465596586671,-27.013258
24905,-158.25182416071266,21.5465596586671,-26.892662
24906,-158.25173189846456,21.5465596586671,-26.915886
24907,-158.25163963621642,21.5465596586671,-26.788967
24908,-158.25154737396832,21.5465596586671,-26.578104
24909,-158.25145511172022,21.5465596586671,-26.578104
24910,-158.2513628494721,21.5465596586671,-26.22832
24911,-158.25127058722398,21.5465596586671,-25.771208
24912,-158.25117832497588,21.5465596586671,-25.287905
24913,-158.25108606272778,21.5465596586671,-24.925713
24914,-158.25099380047965,21.5465596586671,-23.842295
24915,-158.25090153823155,21.5465596586671,-22.712278
24916,-158.25080927598344,21.5465596586671,-21.04845
24917,-158.2507170137353,21.5465596586671,-19.451893
24918,-158.2506247514872,21.5465596586671,-19.066051
24919,-158.2505324892391,21.5465596586671,-18.730583
24920,-158.25044022699097,21.5465596586671,-18.224253
24921,-158.25034796474287,21.5465596586671,-17.873877
24922,-158.25025570249477,21.5465596586671,-17.605547
24923,-158.25016344024667,21.5465596586671,-17.275343
24924,-158.25007117799854,21.5465596586671,-16.934439
24925,-158.24997891575043,21.5465596586671,-16.577702
24926,-158.24988665350233,21.5465596586671,-16.209036
24927,-158.2497943912542,21.5465596586671,-15.9551115
24928,-158.2497021290061,21.5465596586671,-15.655882
24929,-158.249609866758,21.5465596586671,-15.508598
24930,-158.24951760450986,21.5465596586671,-15.515893
24931,-158.24942534226176,21.5465596586671,-15.515893
24932,-158.24933308001366,21.5465596586671,-14.139478
24933,-158.24924081776552,21.5465596586671,-12.702076
24934,-158.24914855551742,21.5465596586671,-11.8258
24935,-158.24905629326932,21.5465596586671,-11.404015
24936,-158.24896403102122,21.5465596586671,-10.961676
24937,-158.24887176877309,21.5465596586671,-10.624936
24938,-158.24877950652498,21.5465596586671,-10.1215725
24939,-158.24868724427688,21.5465596586671,-9.647649
24940,-158.24859498202875,21.5465596586671,-9.374872
24941,-158.24850271978065,21.5465596586671,-9.231897
24942,-158.24841045753254,21.5465596586671,-8.968589
24943,-158.2483181952844,21.5465596586671,-8.680563
24944,-158.2482259330363,21.5465596586671,-8.552353
24945,-158.2481336707882,21.5465596586671,-8.224123
24946,-158.24804140854008,21.5465596586671,-7.7071104
24947,-158.24794914629197,21.5465596586671,-7.8299446
24948,-158.24785688404387,21.5465596586671,-7.8747764
24949,-158.24776462179577,21.5465596586671,-7.9366693
