,Longitude,Latitude,Depth
0,144.7853868788689,13.511381444665181,-27.587252
1,144.78547870793662,13.511381444665181,-22.387337
2,144.78557053700433,13.511381444665181,-20.688019
3,144.78566236607207,13.511381444665181,-20.715899
4,144.7857541951398,13.511381444665181,-21.949577
5,144.7858460242075,13.511381444665181,-24.141678
6,144.78593785327524,13.511381444665181,-26.615993
7,144.78602968234296,13.511381444665181,-28.702332
8,144.78612151141067,13.511381444665181,-30.053654
9,144.78621334047838,13.511381444665181,-31.841677
10,144.78630516954613,13.511381444665181,-34.033836
11,144.78639699861384,13.511381444665181,-35.92737
12,144.78648882768155,13.511381444665181,-36.867737
13,144.78658065674927,13.511381444665181,-37.52264
14,144.786672485817,13.511381444665181,-36.462284
15,144.78676431488472,13.511381444665181,-36.939846
16,144.78685614395243,13.511381444665181,-39.154873
17,144.78694797302018,13.511381444665181,-39.555435
18,144.7870398020879,13.511381444665181,-39.81645
19,144.7871316311556,13.511381444665181,-39.86393
20,144.78722346022332,13.511381444665181,-38.760036
21,144.78731528929106,13.511381444665181,-37.477997
22,144.78740711835877,13.511381444665181,-37.180767
23,144.78749894742649,13.511381444665181,-36.65096
24,144.78759077649423,13.511381444665181,-33.669132
25,144.78768260556194,13.511381444665181,-33.04555
26,144.78777443462965,13.511381444665181,-33.24314
27,144.78786626369737,13.511381444665181,-33.24314
28,144.7879580927651,13.511381444665181,-34.095203
29,144.78804992183282,13.511381444665181,-35.47546
30,144.78814175090054,13.511381444665181,-33.974983
31,144.78823357996825,13.511381444665181,-33.104057
32,144.788325409036,13.511381444665181,-32.586742
33,144.7884172381037,13.511381444665181,-30.363754
34,144.78850906717142,13.511381444665181,-28.247007
35,144.78860089623916,13.511381444665181,-26.427395
36,144.78869272530687,13.511381444665181,-25.632399
37,144.7887845543746,13.511381444665181,-25.293186
38,144.7888763834423,13.511381444665181,-25.474533
39,144.78896821251004,13.511381444665181,-25.48855
40,144.7852950498012,13.51128961559746,-39.895103
41,144.7853868788689,13.51128961559746,-30.169168
42,144.78547870793662,13.51128961559746,-22.755445
43,144.78557053700433,13.51128961559746,-20.038893
44,144.78566236607207,13.51128961559746,-19.195904
45,144.7857541951398,13.51128961559746,-19.574192
46,144.7858460242075,13.51128961559746,-21.000818
47,144.78593785327524,13.51128961559746,-22.785358
48,144.78602968234296,13.51128961559746,-24.02615
49,144.78612151141067,13.51128961559746,-24.46755
50,144.78621334047838,13.51128961559746,-25.437136
51,144.78630516954613,13.51128961559746,-27.581598
52,144.78639699861384,13.51128961559746,-29.722105
53,144.78648882768155,13.51128961559746,-30.72702
54,144.78658065674927,13.51128961559746,-31.42095
55,144.786672485817,13.51128961559746,-31.586369
56,144.78676431488472,13.51128961559746,-32.24041
57,144.78685614395243,13.51128961559746,-33.94016
58,144.78694797302018,13.51128961559746,-35.097393
59,144.7870398020879,13.51128961559746,-36.56201
60,144.7871316311556,13.51128961559746,-37.08522
61,144.78722346022332,13.51128961559746,-36.418236
62,144.78731528929106,13.51128961559746,-34.699383
63,144.78740711835877,13.51128961559746,-35.186283
64,144.78749894742649,13.51128961559746,-34.126396
65,144.78759077649423,13.51128961559746,-31.321865
66,144.78768260556194,13.51128961559746,-30.627153
67,144.78777443462965,13.51128961559746,-30.627153
68,144.78786626369737,13.51128961559746,-30.680868
69,144.7879580927651,13.51128961559746,-31.67688
70,144.78804992183282,13.51128961559746,-33.304546
71,144.78814175090054,13.51128961559746,-32.24335
72,144.78823357996825,13.51128961559746,-30.76997
73,144.788325409036,13.51128961559746,-30.018257
74,144.7884172381037,13.51128961559746,-27.874346
75,144.78850906717142,13.51128961559746,-25.783022
76,144.78860089623916,13.51128961559746,-24.10938
77,144.78869272530687,13.51128961559746,-23.127842
78,144.7887845543746,13.51128961559746,-22.598167
79,144.7888763834423,13.51128961559746,-22.51338
80,144.78896821251004,13.51128961559746,-22.262407
81,144.7852950498012,13.511197786529738,-43.161106
82,144.7853868788689,13.511197786529738,-36.814457
83,144.78547870793662,13.511197786529738,-26.045528
84,144.78557053700433,13.511197786529738,-20.660456
85,144.78566236607207,13.511197786529738,-18.732649
86,144.7857541951398,13.511197786529738,-18.256721
87,144.7858460242075,13.511197786529738,-18.665262
88,144.78593785327524,13.511197786529738,-19.6019
89,144.78602968234296,13.511197786529738,-20.16784
90,144.78612151141067,13.511197786529738,-20.039968
91,144.78621334047838,13.511197786529738,-20.165071
92,144.78630516954613,13.511197786529738,-21.682375
93,144.78639699861384,13.511197786529738,-23.81005
94,144.78648882768155,13.511197786529738,-25.002863
95,144.78658065674927,13.511197786529738,-25.703333
96,144.786672485817,13.511197786529738,-25.968594
97,144.78676431488472,13.511197786529738,-26.342962
98,144.78685614395243,13.511197786529738,-27.70621
99,144.78694797302018,13.511197786529738,-29.68765
100,144.7870398020879,13.511197786529738,-32.12881
101,144.7871316311556,13.511197786529738,-33.90671
102,144.78722346022332,13.511197786529738,-34.056732
103,144.78731528929106,13.511197786529738,-32.424282
104,144.78740711835877,13.511197786529738,-32.71944
105,144.78749894742649,13.511197786529738,-32.153305
106,144.78759077649423,13.511197786529738,-29.596107
107,144.78768260556194,13.511197786529738,-29.596107
108,144.78777443462965,13.511197786529738,-27.978645
109,144.78786626369737,13.511197786529738,-27.369802
110,144.7879580927651,13.511197786529738,-27.74176
111,144.78804992183282,13.511197786529738,-29.049442
112,144.78814175090054,13.511197786529738,-28.913675
113,144.78823357996825,13.511197786529738,-27.554092
114,144.788325409036,13.511197786529738,-26.445242
115,144.7884172381037,13.511197786529738,-24.923168
